,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,max_speed,average_cadence,average_heartrate,weighted_average_watt,max_watts,commute,trainer,gear_id,sport_type
151,7418946104,Represa,2022-07-05T06:17:17Z,Ride,75117.6,11919,14774,597.4,6.302,14.2,62.0,108.6,0,690,False,False,b6549732,GravelRide
152,7415366047,Afternoon Ride,2022-07-04T14:48:03Z,EBikeRide,19458.5,3190,3460,254.0,6.1,13.66,63.3,0.0,0,0,True,False,b9738894,EBikeRide
153,7408947745,IPA de Domingo ,2022-07-03T07:41:47Z,Ride,67010.9,8136,12270,344.0,8.236,13.802,75.4,117.3,0,610,False,False,b8223536,GravelRide
154,7403310875,Giro Gravel,2022-07-02T07:34:11Z,Ride,90343.5,13265,15372,1167.9,6.811,16.72,66.1,123.8,0,696,False,False,b6549732,GravelRide
155,7394814590,Afternoon Ride,2022-06-30T17:05:58Z,EBikeRide,11941.3,1901,2041,138.6,6.282,11.56,66.5,0.0,0,0,True,False,b9738894,EBikeRide
156,7393692666,Afternoon Ride,2022-06-30T13:23:29Z,EBikeRide,11806.7,1648,1711,84.8,7.164,14.8,67.2,0.0,0,0,False,False,b9738894,EBikeRide
157,7392204984,Wahoo SYSTM: A Dog's Life 1,2022-06-30T07:59:58Z,VirtualRide,10405.9,1477,1477,0,7.045,7.62,80.9,103.9,0,141,False,True,b4532046,VirtualRide
158,7392090108,Wahoo SYSTM: GCN Torque Monster,2022-06-30T07:19:23Z,VirtualRide,18937.2,2412,2412,0,7.851,12.64,78.1,120.3,0,650,False,True,b4532046,VirtualRide
159,7390041938,Evening Ride,2022-06-29T18:50:03Z,EBikeRide,12515.1,1854,1950,141.4,6.75,12.18,0.0,0.0,0,0,True,False,b9738894,EBikeRide
160,7388395836,Afternoon Ride,2022-06-29T13:22:07Z,EBikeRide,11767.9,1806,1806,100.0,6.516,14.32,0.0,0.0,0,0,True,False,b9738894,EBikeRide
161,7386916660,Wahoo SYSTM: The Laps Tasmania,2022-06-29T07:48:40Z,VirtualRide,25318.6,3193,3193,0,7.929,8.72,89.7,120.3,0,217,False,True,b4532046,VirtualRide
162,7384232065,Afternoon Ride,2022-06-28T17:10:04Z,EBikeRide,12352.2,2039,2139,136.0,6.058,12.5,0.0,0.0,0,0,True,False,b9738894,EBikeRide
163,7382515962,Lunch Ride,2022-06-28T12:18:39Z,EBikeRide,11878.6,1729,1729,92.4,6.87,14.04,0.0,0.0,0,0,True,False,b9738894,EBikeRide
164,7381606995,MTB de terça ,2022-06-28T06:13:07Z,Ride,72829.5,12410,12847,1268.0,5.869,17.448,0.0,121.1,0,0,False,False,b5415304,MountainBikeRide
165,7378155963,Afternoon Ride,2022-06-27T14:56:31Z,EBikeRide,19728.9,3103,3721,251.8,6.358,13.52,0.0,0.0,0,0,True,False,b9738894,EBikeRide
166,7371830962,IPA de Domingo ,2022-06-26T07:45:11Z,Ride,57677.0,6756,11471,246.0,8.537,14.708,74.3,121.2,0,714,False,False,b8223536,Ride
167,7362459908,Afternoon Ride,2022-06-24T15:25:35Z,EBikeRide,19246.4,3068,5324,236.8,6.273,13.28,0.0,0.0,0,0,True,False,b9738894,EBikeRide
168,7360713234,Represa,2022-06-24T06:51:01Z,Ride,78091.8,10421,10967,646.4,7.494,19.398,75.7,123.1,0,792,False,False,b6549732,GravelRide
169,7358031474,Afternoon Ride,2022-06-23T17:28:33Z,EBikeRide,14369.0,2431,2839,150.4,5.911,12.86,0.0,0.0,0,0,True,False,b9738894,EBikeRide
170,7356575107,Lunch Ride,2022-06-23T12:45:56Z,EBikeRide,12423.0,1764,1794,92.6,7.043,13.76,0.0,0.0,0,0,True,False,b9738894,EBikeRide
171,7355596529,Bacaetava,2022-06-23T06:37:44Z,Ride,68118.6,10703,10870,1150.3,6.364,15.936,73.0,125.1,0,0,False,False,b5415304,MountainBikeRide
172,7356574171,Lunch Ride,2022-06-22T11:30:20Z,EBikeRide,12603.1,1876,1901,145.0,6.718,11.7,0.0,0.0,0,0,True,False,b9738894,EBikeRide
173,7349808114,Morning Ride,2022-06-22T07:47:25Z,EBikeRide,12167.4,1662,1678,91.8,7.321,14.88,0.0,0.0,0,0,True,False,b9738894,EBikeRide
174,7347213081,Afternoon Ride,2022-06-21T17:23:30Z,EBikeRide,12254.9,1952,2206,131.2,6.278,13.1,0.0,0.0,0,0,True,False,b9738894,EBikeRide
175,7345334928,Lunch Ride,2022-06-21T12:13:00Z,EBikeRide,12401.4,1706,1726,95.0,7.269,12.98,0.0,0.0,0,0,True,False,b9738894,EBikeRide
176,7344330820,Gravel de Terça ,2022-06-21T06:32:36Z,Ride,64012.2,8909,9090,916.9,7.185,16.0,72.8,126.7,0,734,False,False,b6549732,GravelRide
177,7340753999,Afternoon Ride,2022-06-20T14:19:26Z,EBikeRide,20421.5,3221,4246,263.6,6.34,14.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
178,7323041196,Mortirolo,2022-06-17T08:39:10Z,Ride,65797.7,11127,16028,1373.5,5.913,20.56,60.7,112.3,0,494,False,False,b4950752,Ride
179,7317920149,Miralago + Passo del Bermina 🇨🇭,2022-06-16T08:18:18Z,Ride,110420.0,17412,19980,2027.8,6.342,20.838,69.9,121.6,0,592,False,False,b4950752,Ride
180,7311939862,Passo Foscagno,2022-06-15T08:38:57Z,Ride,55131.6,9175,12700,1176.8,6.009,18.512,68.1,117.3,0,649,False,False,b4950752,Ride
181,7307578061,Passo Umbrail 🇨🇭+ Passo Stelvio 🇮🇹,2022-06-14T08:43:38Z,Ride,106764.0,21163,28614,3793.5,5.045,26.502,64.9,135.1,0,485,False,False,b4950752,Ride
182,7301335144,Passo Gavia,2022-06-13T10:09:52Z,Ride,50868.3,9588,12345,1456.9,5.305,19.576,66.0,133.1,0,559,False,False,b4950752,Ride
183,7296476137,Laghi di Cancano,2022-06-12T12:36:31Z,Ride,33360.7,5930,7164,854.2,5.626,16.036,0.0,117.7,0,0,False,False,b4950752,Ride
184,7282472548,Afternoon Ride,2022-06-09T17:12:15Z,EBikeRide,12263.7,1724,1767,135.0,7.114,11.86,0.0,0.0,0,0,True,False,b9738894,EBikeRide
185,7280950053,Lunch Ride,2022-06-09T12:16:47Z,EBikeRide,16156.5,2224,2549,144.8,7.265,13.22,0.0,0.0,0,0,True,False,b9738894,EBikeRide
186,7279871720,Wahoo SYSTM: Primers,2022-06-09T08:07:00Z,VirtualRide,21347.4,2709,2709,0,7.88,11.6,85.0,125.8,0,614,False,True,b4532046,VirtualRide
187,7275037465,Dom Pedro/CGS,2022-06-08T07:06:33Z,Ride,85171.5,11066,11113,1183.7,7.697,18.38,74.5,136.2,0,0,False,False,b6549732,Ride
188,7269085002,Wahoo SYSTM: The Length of Time,2022-06-07T07:07:01Z,VirtualRide,34146.1,4383,4383,0,7.791,8.764,85.5,116.9,0,224,False,True,b4532046,VirtualRide
189,7259479215,Coffee&Beer,2022-06-05T08:01:19Z,Ride,56998.8,6897,11605,227.0,8.264,14.314,76.6,124.2,0,806,False,False,b8223536,Ride
190,7253633529,Giro de sábado ,2022-06-04T07:09:18Z,Ride,105830.0,13031,13952,1057.8,8.121,21.872,77.9,137.9,0,755,False,False,b8223536,Ride
191,7250000385,Afternoon Ride,2022-06-03T16:59:12Z,EBikeRide,12076.1,1841,1971,157.2,6.56,13.62,0.0,0.0,0,0,True,False,b9738894,EBikeRide
192,7249291949,Afternoon Ride,2022-06-03T13:52:09Z,EBikeRide,12433.3,1672,1844,92.0,7.436,15.78,0.0,0.0,0,0,True,False,b9738894,EBikeRide
193,7242414727,Wahoo SYSTM: Med. Coast: Route des Cretes,2022-06-02T07:57:24Z,VirtualRide,25815.7,3159,3159,0,8.172,9.736,83.2,119.9,0,266,False,True,b4532046,VirtualRide
194,7236813449,Wahoo SYSTM: London-Edinburgh-London,2022-06-01T07:39:20Z,VirtualRide,24951.3,3272,3272,0,7.626,8.41,88.0,116.1,0,178,False,True,b4532046,VirtualRide
195,7231046696,Wahoo SYSTM: Tasmania: Richmond,2022-05-31T06:34:30Z,VirtualRide,32603.2,3983,3983,0,8.186,10.52,84.0,128.7,0,306,False,True,b4532046,VirtualRide
196,7222611345,Cimento+Faxina,2022-05-29T07:32:04Z,Ride,65752.5,11271,12936,1527.0,5.834,17.067,66.6,121.3,0,0,False,False,b6549732,GravelRide
197,7216200869,Bacaetava,2022-05-28T07:13:05Z,Ride,69447.3,11104,11788,1179.7,6.254,16.88,72.5,136.3,0,0,False,False,b5415304,MountainBikeRide
198,7211239397,Giro de Sexta,2022-05-27T07:40:06Z,Ride,68182.2,11139,14391,1000.6,6.121,16.06,67.0,136.5,0,0,False,False,b6549732,GravelRide
199,7206583625,Lunch Ride,2022-05-26T12:23:48Z,EBikeRide,9173.4,1491,2433,122.0,6.153,13.04,0.0,0.0,0,0,True,False,b9738894,EBikeRide
200,7206364935,Morning Ride,2022-05-26T10:11:23Z,EBikeRide,11357.5,1783,2243,129.4,6.37,13.76,0.0,0.0,0,0,True,False,b9738894,EBikeRide
201,7202546246,Afternoon Ride,2022-05-25T17:46:18Z,EBikeRide,12556.0,1869,1959,140.0,6.718,12.3,0.0,0.0,0,0,True,False,b9738894,EBikeRide
202,7201096635,Lunch Ride,2022-05-25T12:52:22Z,EBikeRide,12243.9,1663,1840,97.4,7.363,15.46,0.0,0.0,0,0,False,False,b9738894,EBikeRide
203,7200048279,Back on track,2022-05-25T07:31:04Z,Ride,60048.8,6774,6853,240.0,8.865,13.116,79.5,133.5,0,707,False,False,b8223536,Ride
204,7196980983,Wahoo SYSTM: Allez Jean!,2022-05-24T16:13:18Z,VirtualRide,12874.8,1801,1801,0,7.149,8.392,75.8,111.5,0,205,False,True,b4532046,VirtualRide
205,7166025552,Afternoon Walk,2022-05-18T15:26:07Z,Walk,2197.1,2044,2577,46.0,1.075,2.004,49.5,105.4,0,0,False,False,g2047600,Walk
206,7108308503,O Retorno,2022-05-08T07:01:54Z,Ride,55789.7,9828,11728,826.8,5.677,16.62,61.1,111.7,0,0,False,False,b6549732,GravelRide
207,7102493444,Girinho de sábado ,2022-05-07T07:17:49Z,Ride,70926.3,9868,11796,1012.4,7.188,16.94,68.4,122.5,0,843,False,False,b8223536,Ride
208,7099454217,Evening Ride,2022-05-06T19:33:44Z,EBikeRide,13898.5,2135,2321,204.0,6.51,12.16,0.0,0.0,0,0,True,False,b9738894,EBikeRide
209,7098929212,Afternoon Ride,2022-05-06T16:26:03Z,EBikeRide,8544.9,1582,1769,76.4,5.401,9.88,0.0,0.0,0,0,True,False,b9738894,EBikeRide
210,7098587642,Afternoon Ride,2022-05-06T15:03:03Z,EBikeRide,7048.9,1062,1101,65.8,6.637,11.22,0.0,0.0,0,0,True,False,b9738894,EBikeRide
211,7098497647,Lunch Ride,2022-05-06T12:53:02Z,EBikeRide,7913.3,1225,1306,88.0,6.46,14.14,0.0,0.0,0,0,True,False,b9738894,EBikeRide
212,7091942138,Giro de Quinta,2022-05-05T06:45:04Z,Ride,80097.6,11124,11144,1149.4,7.2,17.431,76.6,123.9,0,0,False,False,b6549732,Ride
213,7088944049,Afternoon Ride,2022-05-04T16:58:42Z,EBikeRide,14507.0,2317,2652,161.6,6.261,12.84,0.0,0.0,0,0,True,False,b9738894,EBikeRide
214,7088942635,Afternoon Ride,2022-05-04T13:18:12Z,EBikeRide,12465.8,1857,1877,97.6,6.713,11.68,0.0,0.0,0,0,True,False,b9738894,EBikeRide
215,7086115099,Wahoo SYSTM: AC/NM: 5 x 30s,2022-05-04T07:33:51Z,VirtualRide,25562.0,3119,3119,0,8.196,12.79,85.9,111.4,0,600,False,True,b4532046,VirtualRide
216,7080452508,Wahoo SYSTM: French Pyrenees: Lac de Cap de Long,2022-05-03T06:50:43Z,VirtualRide,39280.5,5143,5143,0,7.638,12.473,82.1,125.9,0,366,False,True,b4532046,VirtualRide
217,7070512793,Balsa Nova,2022-05-01T06:43:15Z,Ride,107302.0,12638,13710,1278.3,8.49,17.89,79.6,129.5,0,774,False,False,b8223536,Ride
218,7065111581,Tour de CGS,2022-04-30T06:48:38Z,Ride,88541.9,13801,16709,1479.5,6.416,17.04,69.2,125.2,0,0,False,False,b6549732,GravelRide
219,7061257606,Afternoon Ride,2022-04-29T16:13:26Z,EBikeRide,13583.6,2102,2332,146.2,6.462,12.1,0.0,0.0,0,0,True,False,b9738894,EBikeRide
220,7061257074,Afternoon Ride,2022-04-29T13:34:28Z,EBikeRide,12318.0,1764,1865,89.2,6.983,14.56,0.0,0.0,0,0,True,False,b9738894,EBikeRide
221,7054336969,Giro de quinta ,2022-04-28T06:38:41Z,Ride,75208.0,11468,11980,1146.7,6.558,15.52,72.2,119.0,0,0,False,False,b6549732,GravelRide
222,7052082787,Evening Ride,2022-04-27T20:26:49Z,EBikeRide,13040.1,1869,1869,134.0,6.977,12.72,0.0,0.0,0,0,True,False,b9738894,EBikeRide
223,7050865392,Afternoon Ride,2022-04-27T13:09:29Z,EBikeRide,12730.2,1860,1978,101.2,6.844,15.6,0.0,0.0,0,0,True,False,b9738894,EBikeRide
224,7048611847,RGT Cycling - Canary Wharf,2022-04-27T07:26:53Z,VirtualRide,28805.0,3633,3649,147.0,7.929,14.6,89.0,122.1,0,514,False,False,b4532046,VirtualRide
225,7046090740,Afternoon Ride,2022-04-26T17:11:41Z,EBikeRide,15105.3,2498,2817,166.0,6.047,11.88,0.0,0.0,0,0,True,False,b9738894,EBikeRide
226,7044725516,Afternoon Ride,2022-04-26T13:03:03Z,EBikeRide,13280.5,2093,3023,104.6,6.345,13.86,0.0,0.0,0,0,True,False,b9738894,EBikeRide
227,7043748222,MTB de terça ,2022-04-26T06:13:10Z,Ride,71044.2,12532,14572,1288.9,5.669,16.96,68.0,120.8,0,0,False,False,b5415304,MountainBikeRide
228,7038462821,Morning Ride,2022-04-25T09:20:19Z,EBikeRide,14786.1,2320,2625,220.8,6.373,15.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
229,7034108123,Tunas+,2022-04-24T07:28:50Z,Ride,102215.0,14110,15822,2473.4,7.244,18.178,71.5,134.9,0,743,False,False,b8223536,Ride
230,7027647381,Wahoo SYSTM: All For One,2022-04-23T08:19:33Z,VirtualRide,49719.8,6222,6222,0,7.991,8.85,88.0,122.2,0,213,False,True,b4532046,VirtualRide
231,7017740424,Giro de Quinta,2022-04-21T07:07:06Z,Ride,91176.1,12995,14363,941.5,7.016,15.88,0.0,127.1,0,0,False,False,b6549732,GravelRide
232,7015025480,Evening Ride,2022-04-20T19:37:14Z,EBikeRide,13027.3,2094,2217,142.0,6.221,12.0,0.0,0.0,0,0,True,False,b9738894,EBikeRide
233,7012966319,Lunch Ride,2022-04-20T12:32:52Z,EBikeRide,12461.0,1848,1891,97.4,6.743,13.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
234,7009096187,Afternoon Ride,2022-04-19T16:54:25Z,EBikeRide,12577.7,1966,2152,144.2,6.398,11.04,0.0,0.0,0,0,True,False,b9738894,EBikeRide
235,7007314309,Lunch Ride,2022-04-19T11:35:58Z,EBikeRide,12390.5,1730,1758,91.0,7.162,13.48,0.0,0.0,0,0,True,False,b9738894,EBikeRide
236,7006906802,MTB de terça ,2022-04-19T06:17:05Z,Ride,70501.9,12373,14903,1227.4,5.698,16.22,67.6,121.2,0,0,False,False,b5415304,MountainBikeRide
237,7003837752,Afternoon Ride,2022-04-18T16:08:17Z,EBikeRide,14635.2,2419,3184,165.0,6.05,12.26,0.0,0.0,0,0,True,False,b9738894,EBikeRide
238,7002704303,Lunch Ride,2022-04-18T12:19:48Z,EBikeRide,12428.0,1826,2250,97.8,6.806,12.72,0.0,0.0,0,0,True,False,b9738894,EBikeRide
239,6991319583,Bela Vista,2022-04-16T06:36:56Z,Ride,120108.0,14352,16668,1362.3,8.369,18.427,76.1,126.9,0,611,False,False,b8223536,Ride
240,6987725813,Afternoon Ride,2022-04-15T17:43:14Z,EBikeRide,5414.2,838,838,96.6,6.461,12.82,0.0,112.9,0,0,True,False,b9738894,EBikeRide
241,6987568300,Afternoon Ride,2022-04-15T14:58:16Z,EBikeRide,5586.9,854,854,72.0,6.542,14.52,0.0,0.0,0,0,True,False,b9738894,EBikeRide
242,6985915628,Bocaiuva ,2022-04-15T07:14:07Z,Ride,80245.5,13273,15317,1318.3,6.046,14.52,68.6,122.0,0,0,False,False,b5415304,MountainBikeRide
243,6982330012,Afternoon Ride,2022-04-14T16:34:07Z,EBikeRide,12296.1,1671,1741,135.0,7.359,11.32,0.0,0.0,0,0,True,False,b9738894,EBikeRide
244,6981269366,Afternoon Ride,2022-04-14T13:00:33Z,EBikeRide,12366.9,1844,1932,95.2,6.707,14.64,0.0,0.0,0,0,True,False,b9738894,EBikeRide
245,6977209777,Afternoon Ride,2022-04-13T16:23:16Z,EBikeRide,12491.0,1926,1987,134.4,6.485,11.1,0.0,0.0,0,0,True,False,b9738894,EBikeRide
246,6975902755,Lunch Ride,2022-04-13T12:27:28Z,EBikeRide,12377.2,1791,1876,92.4,6.911,14.28,0.0,0.0,0,0,True,False,b9738894,EBikeRide
247,6975084911,Giro de Quarta ,2022-04-13T06:57:34Z,Ride,71017.0,10428,10762,1033.4,6.81,17.117,71.7,127.5,0,0,False,False,b6549732,GravelRide
248,6969087287,Wahoo SYSTM: Hell Hath No Fury,2022-04-12T06:46:03Z,VirtualRide,33615.9,3968,3968,0,8.472,10.508,78.0,135.7,0,333,False,True,b4532046,VirtualRide
249,6959712220,Coffee Ride,2022-04-10T07:49:28Z,Ride,60116.4,6366,8218,260.0,9.443,15.388,81.3,133.0,0,752,False,False,b8223536,Ride
250,6954862754,Beer Ride,2022-04-09T07:59:56Z,Ride,61890.7,10156,14754,831.9,6.094,18.46,62.0,115.3,0,0,False,False,b6549732,GravelRide
251,6955009592,Evening Ride,2022-04-08T18:07:56Z,EBikeRide,7888.4,1201,1359,124.8,6.568,11.5,0.0,0.0,0,0,True,False,b9738894,EBikeRide
252,6951203636,Afternoon Ride,2022-04-08T15:08:23Z,EBikeRide,8091.7,1202,4097,58.0,6.732,14.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
253,6944903222,Chuva na Etapa,2022-04-07T06:22:25Z,Ride,98033.2,12830,13679,1131.9,7.641,20.361,72.1,124.7,0,652,False,False,b8223536,Ride
254,6942019548,Afternoon Ride,2022-04-06T16:55:43Z,EBikeRide,12332.0,1836,2031,142.6,6.717,12.76,0.0,0.0,0,0,True,False,b9738894,EBikeRide
255,6940765394,Lunch Ride,2022-04-06T12:47:17Z,EBikeRide,12314.2,1736,1808,92.2,7.093,13.96,0.0,0.0,0,0,True,False,b9738894,EBikeRide
256,6939447450,Wahoo SYSTM: Wout van Aert - Spring 2021,2022-04-06T07:23:32Z,VirtualRide,24044.6,3080,3080,0,7.807,8.568,86.3,119.2,0,204,False,True,b4532046,VirtualRide
257,6937021077,Afternoon Ride,2022-04-05T16:56:16Z,EBikeRide,12435.1,2101,2290,140.0,5.919,9.92,0.0,0.0,0,0,True,False,b9738894,EBikeRide
258,6935679902,Lunch Activity,2022-04-05T12:34:01Z,EBikeRide,13213.3,2003,2712,105.2,6.597,14.3,0.0,0.0,0,0,True,False,b9738894,EBikeRide
259,6934874787,MTB de Terça,2022-04-05T06:31:35Z,Ride,72845.1,12488,13856,1246.7,5.833,16.26,68.9,125.2,0,0,False,False,b5415304,MountainBikeRide
260,6925466025,Testando a relação ,2022-04-03T07:02:46Z,Ride,73022.4,10939,11248,1157.2,6.675,16.06,76.0,130.2,0,0,False,False,b5415304,MountainBikeRide
261,6919885679,Wahoo SYSTM: Med. Coast: Massif de l'Esterel,2022-04-02T08:13:07Z,VirtualRide,43233.0,5160,5160,0,8.378,16.732,89.9,122.2,0,323,False,True,b4532046,VirtualRide
262,6910820914,Wahoo SYSTM: Med. Coast: Nice to Menton,2022-03-31T07:19:24Z,VirtualRide,42720.9,5169,5169,0,8.265,10.262,83.4,125.4,0,305,False,True,b4532046,VirtualRide
263,6908243713,Afternoon Ride,2022-03-30T15:54:04Z,EBikeRide,12362.9,1808,1842,143.0,6.838,11.94,0.0,0.0,0,0,True,False,b9738894,EBikeRide
264,6907219964,Lunch Ride,2022-03-30T12:33:40Z,EBikeRide,12373.0,1668,1668,92.0,7.418,13.56,0.0,0.0,0,0,True,False,b9738894,EBikeRide
265,6903968672,Evening Ride,2022-03-29T18:05:26Z,EBikeRide,12400.8,2100,2693,144.0,5.905,10.6,0.0,0.0,0,0,True,False,b9738894,EBikeRide
266,6903667229,Afternoon Ride,2022-03-29T14:30:55Z,EBikeRide,12442.5,1683,1730,90.2,7.393,14.18,0.0,0.0,0,0,True,False,b9738894,EBikeRide
267,6901293168,Avestruz ,2022-03-29T06:31:09Z,Ride,72603.3,12431,13632,1267.5,5.841,16.5,62.9,125.7,0,0,False,False,b6549732,GravelRide
268,6898631288,Evening Ride,2022-03-28T18:19:34Z,EBikeRide,14039.5,2122,2688,166.6,6.616,12.52,0.0,0.0,0,0,True,False,b9738894,EBikeRide
269,6897786770,Afternoon Ride,2022-03-28T14:26:48Z,EBikeRide,13659.9,1974,2804,120.0,6.92,15.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
270,6891299261,La birra di domenica,2022-03-27T07:44:59Z,Ride,60031.4,6799,10678,240.3,8.829,14.676,74.7,123.3,0,753,False,False,b8223536,Ride
271,6885279746,Coffee Ride,2022-03-26T06:36:53Z,Ride,72758.4,11838,14173,1139.2,6.146,15.15,63.8,120.6,0,0,False,False,b6549732,GravelRide
272,6880230929,Morning Ride,2022-03-25T10:09:43Z,EBikeRide,17622.0,2924,3566,216.0,6.027,13.76,0.0,0.0,0,0,True,False,b9738894,EBikeRide
273,6874787918,Represa,2022-03-24T06:12:52Z,Ride,78776.5,11786,12424,625.5,6.684,17.086,66.2,114.4,0,0,False,False,b6549732,GravelRide
274,6897402120,Evening Ride,2022-03-23T20:34:14Z,EBikeRide,13164.4,1932,3663,143.4,6.814,11.6,0.0,0.0,0,0,True,False,b9738894,EBikeRide
275,6898478247,Lunch Ride,2022-03-23T12:35:26Z,EBikeRide,12464.2,1726,1807,95.8,7.221,15.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
276,6866707599,Afternoon Ride,2022-03-22T17:01:06Z,EBikeRide,13491.6,2370,5186,150.4,5.693,11.3,0.0,0.0,0,0,True,False,b9738894,EBikeRide
277,6865054168,Lunch Ride,2022-03-22T12:57:54Z,EBikeRide,12472.3,1821,1940,97.6,6.849,15.74,0.0,0.0,0,0,True,False,b9738894,EBikeRide
278,6863890950,Giro Gravel,2022-03-22T07:01:46Z,Ride,66119.4,9854,9983,945.9,6.71,16.6,68.3,121.0,0,0,False,False,b6549732,GravelRide
279,6858310131,Wahoo SYSTM: Wahoo Frontiers 2020,2022-03-21T07:09:36Z,VirtualRide,32607.3,4188,4188,0,7.786,8.686,82.5,112.3,0,194,False,True,b4532046,VirtualRide
280,6848216796,"Desce, Sobe, Desce",2022-03-19T06:25:13Z,Ride,141184.0,14885,16320,919.7,9.485,19.082,80.2,134.7,0,879,False,False,b8223536,Ride
281,6845364792,Evening Ride,2022-03-18T20:25:48Z,EBikeRide,9649.6,1466,1466,124.0,6.582,12.22,0.0,0.0,0,0,True,False,b9738894,EBikeRide
282,6844814218,Beer Ride,2022-03-18T17:08:49Z,EBikeRide,3551.9,741,759,36.8,4.793,13.38,0.0,0.0,0,0,True,False,b9738894,EBikeRide
283,6842620610,Morning Ride,2022-03-18T08:56:00Z,EBikeRide,12396.1,1900,2001,91.8,6.524,12.98,0.0,0.0,0,0,True,False,b9738894,EBikeRide
284,6837832772,Bacaetava,2022-03-17T07:04:49Z,Ride,61189.9,8982,9384,985.3,6.813,15.4,72.6,129.1,0,0,False,False,b6549732,GravelRide
285,6834929771,Afternoon Ride,2022-03-16T16:30:56Z,EBikeRide,12331.2,1846,1908,137.6,6.68,11.62,0.0,0.0,0,0,True,False,b9738894,EBikeRide
286,6834109628,Lunch Ride,2022-03-16T12:37:53Z,EBikeRide,12454.5,1844,2029,96.8,6.754,12.48,0.0,0.0,0,0,True,False,b9738894,EBikeRide
287,6830174990,Evening Ride,2022-03-15T18:26:24Z,EBikeRide,8532.4,1353,1836,158.4,6.306,11.88,0.0,116.7,0,0,True,False,b9738894,EBikeRide
288,6832054638,Afternoon Ride,2022-03-15T16:03:28Z,EBikeRide,6119.7,971,1160,22.2,6.302,11.52,0.0,0.0,0,0,True,False,b9738894,EBikeRide
289,6828246448,Lunch Ride,2022-03-15T12:26:51Z,EBikeRide,12164.8,1693,1693,92.6,7.185,12.46,0.0,0.0,0,0,True,False,b9738894,EBikeRide
290,6827481694,Dom Pedro,2022-03-15T06:37:46Z,Ride,85199.6,11265,11571,1233.4,7.563,16.3,75.0,130.5,0,0,False,False,b6549732,Ride
291,6822025620,Wahoo SYSTM: P. Gaimon 2: Openers,2022-03-14T07:34:58Z,VirtualRide,24633.0,3053,3053,0,8.068,10.772,84.5,121.9,0,388,False,True,b4532046,VirtualRide
292,6812108836,Gravel de Sábado ,2022-03-12T06:59:32Z,Ride,81032.8,11826,12556,1280.4,6.852,17.66,70.5,130.2,0,0,False,False,b6549732,GravelRide
293,6802227512,Represa,2022-03-10T06:47:35Z,Ride,83148.9,11028,12583,747.8,7.54,15.343,75.7,130.8,0,0,False,False,b6549732,GravelRide
294,6799250394,Afternoon Ride,2022-03-09T16:37:52Z,EBikeRide,12235.2,1989,2138,137.0,6.151,11.64,0.0,0.0,0,0,True,False,b9738894,EBikeRide
295,6798387772,Lunch Ride,2022-03-09T12:30:50Z,EBikeRide,12476.0,1818,1833,92.0,6.862,12.58,0.0,0.0,0,0,True,False,b9738894,EBikeRide
296,6796474794,Wahoo SYSTM: Tapers,2022-03-09T07:10:40Z,VirtualRide,21630.0,2810,2810,0,7.698,11.758,84.3,120.2,0,578,False,True,b4532046,VirtualRide
297,6794057945,Afternoon Ride,2022-03-08T16:56:45Z,EBikeRide,12398.9,1963,2054,142.4,6.316,11.96,0.0,0.0,0,0,True,False,b9738894,EBikeRide
298,6792622688,Lunch Ride,2022-03-08T12:49:44Z,EBikeRide,12452.1,1646,1661,92.2,7.565,14.28,0.0,0.0,0,0,True,False,b9738894,EBikeRide
299,6791917115,Giro di Martedi ,2022-03-08T06:32:04Z,Ride,63924.5,11228,14568,1080.1,5.693,16.12,58.1,119.3,0,0,False,False,b6549732,GravelRide
300,6782404033,IPA de Domingo,2022-03-06T07:46:34Z,Ride,66726.6,7725,12007,302.0,8.638,16.059,75.0,112.8,0,682,False,False,b8223536,Ride
301,6776566759,MTB de sábado ,2022-03-05T07:18:01Z,Ride,77165.0,12407,14066,1620.8,6.219,16.38,71.0,0.0,0,0,False,False,b5415304,MountainBikeRide
302,6773213505,Afternoon Ride,2022-03-04T17:31:48Z,EBikeRide,13300.2,2348,2660,154.2,5.664,11.16,0.0,0.0,0,0,True,False,b9738894,EBikeRide
303,6772021354,Lunch Ride,2022-03-04T12:44:06Z,EBikeRide,12340.8,1751,1802,89.6,7.048,13.74,0.0,0.0,0,0,True,False,b9738894,EBikeRide
304,6766269638,Santa Gema,2022-03-03T07:14:49Z,Ride,64774.8,9290,9308,684.2,6.973,15.9,69.6,123.5,0,0,False,False,b6549732,GravelRide
305,6750779083,PR 407,2022-02-28T06:36:24Z,Ride,68874.0,8432,8456,141.0,8.168,9.859,74.6,109.9,0,491,False,False,b8223536,Ride
306,6745855263,Girinho,2022-02-27T06:37:58Z,Ride,72094.8,9443,9697,185.0,7.635,10.638,66.5,98.1,0,509,False,False,b8223536,Ride
307,6740423397,Giro++,2022-02-26T06:24:06Z,Ride,113682.0,12237,12237,374.4,9.29,14.614,80.0,135.8,0,571,False,False,b8223536,Ride
